t,mean_speed,coherence,n_clusters,mean_cluster_size,n_edges,mean_novelty,mean_boreness,mean_load,n_joined,n_detached,n_merges,mean_omega0,std_omega0
462,0.9398491922297789,0.9929318709535819,3,16.666666666666668,60,0.5744690983034446,0.0012140596973764615,2.775450311313953,0,0,0,0.1512899647089634,0.009111315162920573
463,0.9415874234523999,0.9927887947281976,3,16.666666666666668,60,0.5055314700461643,0.0012241126151971448,2.732395521276613,0,0,0,0.1512899647089634,0.009111315162920573
464,0.9418505175525784,0.9926375851593021,3,16.666666666666668,60,0.44486634859274693,0.0012500834474919937,2.6787272885923348,0,0,0,0.1512899647089634,0.009111315162920573
465,0.9433157601720066,0.992478245009393,3,16.666666666666668,60,0.3914810204541167,0.0012866401897870098,2.6457442218499847,0,0,0,0.1512899647089634,0.009111315162920573
466,0.9382721860336141,0.9923107772219386,3,16.666666666666668,59,0.3459588582403423,0.001329775019347035,2.5982170221273417,0,1,0,0.1512899647089634,0.009111315162920573
467,0.9428244964289191,0.9921351849212878,3,16.666666666666668,59,0.3044424064614569,0.00137650851975776,2.5881467242642264,0,0,0,0.1512899647089634,0.009111315162920573
468,0.9437283836440205,0.9919514714125723,3,16.666666666666668,59,0.2679340398489136,0.0014195136233149542,2.5173713841998624,0,0,0,0.1512899647089634,0.009111315162920573
469,0.9446324073242206,0.991759640181602,3,16.666666666666668,59,0.23578403490269642,0.001463312052855877,2.481428641159503,0,0,0,0.1512899647089634,0.009111315162920573
470,0.9463272507061327,0.9915596948947565,3,16.666666666666668,59,0.20749204317469064,0.0015066136692786078,2.4639638910682287,0,0,0,0.1512899647089634,0.009111315162920573
471,0.9420456356061722,0.9913516393988661,3,16.666666666666668,60,0.18415098785445294,0.0015485220842215383,2.506092091585232,1,0,0,0.1512899647089634,0.009111315162920573
472,0.9405560478251332,0.9911354777210892,3,16.666666666666668,60,0.1620550520374528,0.001588439612518929,2.4919341553768923,0,0,0,0.1512899647089634,0.009111315162920573
473,0.9430795199998819,0.9909112140687832,3,16.666666666666668,60,0.14261072222328894,0.0016259933489910314,2.463592276449789,0,0,0,0.1512899647089634,0.009111315162920573
474,0.9486686196201414,0.9906788528293667,3,16.666666666666668,59,0.12792771189898333,0.0016609776141252575,2.4027760094762516,0,1,0,0.1512899647089634,0.009111315162920573
475,0.9492026027064433,0.9904383985701797,3,16.666666666666668,59,0.11257864838003098,0.0016933087582449208,2.360561725780665,0,0,0,0.1512899647089634,0.009111315162920573
476,0.950550368812542,0.9901898560383309,3,16.666666666666668,58,0.10250357188494036,0.0017229914159428827,2.318263045695449,0,1,0,0.1512899647089634,0.009111315162920573
477,0.9487488327004641,0.9899332301605451,3,16.666666666666668,59,0.0934785094013858,0.0021417247771027027,2.3201577825641952,1,0,0,0.1512899647089634,0.009111315162920573
478,0.9495764199166021,0.9896685260430002,3,16.666666666666668,59,0.08226358076933923,0.0032340424474978408,2.3279111561541264,0,0,0,0.1512899647089634,0.009111315162920573
479,0.9507345785421444,0.9893957489711585,3,16.666666666666668,57,0.07932262107823677,0.0046432868996174985,2.286008328416334,0,2,0,0.1512899647089634,0.009111315162920573
480,0.9481061467638418,0.9891149044095934,3,16.666666666666668,58,0.07369486887487825,0.006224269744410946,2.321027988151971,1,0,0,0.1512899647089634,0.009111315162920573
481,0.947527378709231,0.9888259980018064,3,16.666666666666668,57,0.06516853468445866,0.007994155943958239,2.3102094209309585,0,1,0,0.1512899647089634,0.009111315162920573
482,0.9490844187885665,0.9885290355700418,3,16.666666666666668,57,0.05738235940856363,0.009877055941180109,2.3032606407353504,0,0,0,0.1512899647089634,0.009111315162920573
483,0.9532196659702113,0.9882240231150914,4,12.5,57,0.41148864507846744,0.008382919305094447,2.5030166058647394,1,1,0,0.1512899647089634,0.009111315162920573
484,0.9540038598032864,0.9904724316024981,3,16.666666666666668,57,0.0974526216089335,0.007288650112364432,2.3010641370786042,1,1,1,0.1512899647089634,0.009111315162920573
485,0.9528672763994934,0.9902470307000678,3,16.666666666666668,58,0.08935789617294601,0.007018205365961887,2.3015591607887007,1,0,0,0.1512899647089634,0.009111315162920573
486,0.952931143034227,0.9900135373328113,3,16.666666666666668,58,0.0786365128141275,0.007392046103803045,2.2761402250021767,0,0,0,0.1512899647089634,0.009111315162920573
487,0.9570755632279229,0.9897719560853494,3,16.666666666666668,57,0.07313764200773072,0.008131875552200381,2.2511013231899137,0,1,0,0.1512899647089634,0.009111315162920573
488,0.9594719942098695,0.9895222917220305,4,12.5,57,1.485083223037516,0.006897334220641182,3.084963987311466,1,1,0,0.1512899647089634,0.009111315162920573
489,0.9642598985885765,0.9892645491867736,4,12.5,56,1.3074878730802195,0.005910352160904966,2.923928263964849,0,1,0,0.1512899647089634,0.009111315162920573
490,0.9690047036836057,0.988998733602906,4,12.5,56,1.1505910148108174,0.00512133155482487,2.842931263974029,0,0,0,0.1512899647089634,0.009111315162920573
491,0.9689199891979586,0.9887248502729942,4,12.5,55,1.012971630158197,0.00449060331689052,2.7867154694105722,0,1,0,0.1512899647089634,0.009111315162920573
492,0.9710621423468284,0.9884429046786691,4,12.5,55,0.8922936764882844,0.003986440118086787,2.7170755743797113,1,1,0,0.1512899647089634,0.009111315162920573
493,0.972977008356589,0.9937423878662451,3,16.666666666666668,56,0.7865782008963658,0.0033860426674370563,2.6802214469028747,2,1,1,0.1512899647089634,0.009111315162920573
494,0.9706724659935339,0.9935206557670464,3,16.666666666666668,56,0.692188777981494,0.0029061045354239435,2.571519161562688,0,0,0,0.1512899647089634,0.009111315162920573
495,0.9760885486434178,0.9932908245721532,3,16.666666666666668,56,0.6091261263756818,0.0025224795737218086,2.5186300969057522,0,0,0,0.1512899647089634,0.009111315162920573
496,0.9752086476319242,0.9930528995221299,3,16.666666666666668,56,0.5360310510122216,0.002215855443360558,2.4724844464175906,0,0,0,0.1512899647089634,0.009111315162920573
497,0.9796792786210062,0.9928068860361465,3,16.666666666666668,59,0.47553345716925366,0.001970786151714943,2.4759694361592453,3,0,0,0.1512899647089634,0.009111315162920573
498,0.9830903315847599,0.9925527897117811,3,16.666666666666668,59,0.4184702859971726,0.0017749183121083065,2.4545691929915736,0,0,0,0.1512899647089634,0.009111315162920573
499,0.9870188192099105,0.9922906163248093,4,12.5,58,0.5539789440326117,0.001618372436561139,2.5460026324645195,0,1,0,0.1512899647089634,0.009111315162920573
500,0.9874155652542851,0.9920203718289923,4,12.5,58,0.48750185587661915,0.001493248275339388,2.4717125630596857,0,0,0,0.1512899647089634,0.009111315162920573
501,0.9874170227510894,0.9917420623558558,4,12.5,58,0.42900293067484907,0.0013932293331731429,2.4508103455551957,0,0,0,0.1512899647089634,0.009111315162920573
502,0.9872760819548341,0.9914556942144656,4,12.5,58,0.3775231602919137,0.0013132665669901844,2.4345703365378624,0,0,0,0.1512899647089634,0.009111315162920573
503,0.9837152294906787,0.991161273891192,4,12.5,58,0.3322210480335404,0.0012493252186537743,2.4703749590921604,0,0,0,0.1512899647089634,0.009111315162920573
504,0.9829601135681514,0.9958218850299749,3,16.666666666666668,59,1.3952873764414526,0.001197527985158043,3.1639541735688983,1,0,1,0.1512899647089634,0.009111315162920573
505,0.9852106131495905,0.9956173971112843,3,16.666666666666668,59,1.2278522409621047,0.0011564508730852333,3.046297655355283,0,0,0,0.1512899647089634,0.009111315162920573
506,0.9823540689096683,0.9954047862853526,4,12.5,58,0.7076901963067868,0.0011239075383215923,2.7458038508675866,0,1,0,0.1512899647089634,0.009111315162920573
507,0.9766965837343581,0.9951840573581874,4,12.5,58,0.622766733222932,0.0010981522817315801,2.725552339746396,0,0,0,0.1512899647089634,0.009111315162920573
508,0.9753841638489491,0.9949552153150459,4,12.5,59,0.5488961668288158,0.0010777898867283511,2.7367569249567674,1,0,0,0.1512899647089634,0.009111315162920573
509,0.9757195672742204,0.9947182653202519,4,12.5,58,0.4830427849433257,0.0010617014478211766,2.7083900896106035,0,1,0,0.1512899647089634,0.009111315162920573
510,0.9838197708653911,0.9944732127170063,4,12.5,57,0.4260589687221772,0.0010489796617867556,2.6530586952167625,0,1,0,0.1512899647089634,0.009111315162920573
511,0.9872778285759065,0.9942200630271945,5,10.0,56,0.4423737457108357,0.0010388708768458961,2.6414917329140932,0,1,0,0.1512899647089634,0.009111315162920573
512,0.9879107351903131,0.9939588219511827,5,10.0,55,0.3905536716389733,0.0010307571806585075,2.604882817099078,0,1,0,0.1512899647089634,0.009111315162920573
513,0.9937349632645777,0.9936894953676125,5,10.0,55,0.34368785824623393,0.0010241813125398775,2.5906256755345107,0,0,0,0.1512899647089634,0.009111315162920573
514,0.9948135987308513,0.9934120893331845,5,10.0,56,0.3028643881615692,0.0010188166986408865,2.62102835333702,1,0,0,0.1512899647089634,0.009111315162920573
515,1.0020938635167826,0.9931266100824396,5,10.0,56,0.26652152467002643,0.001014419114396973,2.5813952051320745,0,0,0,0.1512899647089634,0.009111315162920573
516,0.9969871830823697,0.9928330640275326,6,8.333333333333334,56,0.41267445709265027,0.0011025044268107116,2.656716392003134,1,1,0,0.1512899647089634,0.009111315162920573
517,0.9955529294803186,0.9925314577579978,6,8.333333333333334,54,0.36459445868521556,0.0011858733446300377,2.5865904635217873,0,2,0,0.1512899647089634,0.009111315162920573
518,0.9952555213597253,0.9922217980405116,6,8.333333333333334,55,0.32059636916334605,0.001260779622553428,2.5177331627310013,1,0,0,0.1512899647089634,0.009111315162920573
519,0.9950129583528569,0.9919040918186456,6,8.333333333333334,54,0.28435983060195014,0.0013312284042206698,2.4896474042859156,0,1,0,0.1512899647089634,0.009111315162920573
520,0.9990493054262864,0.9915783462126151,6,8.333333333333334,54,0.25023681946156784,0.0013968482581664093,2.4824157211204994,0,0,0,0.1512899647089634,0.009111315162920573
521,0.9996799975670235,0.9912445685190233,6,8.333333333333334,54,0.22020907325263028,0.0014574805216251436,2.446330666034247,0,0,0,0.1512899647089634,0.009111315162920573
522,1.0033389632811076,0.9909027662105937,6,8.333333333333334,53,0.19616956677203373,0.0015131535816196215,2.410855656625222,0,1,0,0.1512899647089634,0.009111315162920573
523,1.0027194489688596,0.9956694308752292,5,10.0,54,1.2241626090274533,0.0014077440421380427,3.0823630028379734,1,0,1,0.1512899647089634,0.009111315162920573
524,1.0025344803199625,0.9954309318119933,5,10.0,53,1.0776564775000335,0.001323725888631261,2.956992964566146,0,1,0,0.1512899647089634,0.009111315162920573
525,1.005616354158149,0.9951843255447702,5,10.0,52,0.9488293104502091,0.001256783845252655,2.85809689481972,0,1,0,0.1512899647089634,0.009111315162920573
526,1.0102082828224939,0.9949296175987137,5,10.0,54,0.8351922482878456,0.0012034701311586702,2.8207148303849032,2,0,0,0.1512899647089634,0.009111315162920573
527,1.0128689996069142,0.9946668136775924,5,10.0,54,0.7349693268888156,0.001161030428727781,2.6936812071924363,0,0,0,0.1512899647089634,0.009111315162920573
528,1.0167558983200902,0.9943959196635844,5,10.0,53,0.6481609783482775,0.0011272647220694479,2.619921295303327,0,1,0,0.1512899647089634,0.009111315162920573
529,1.0172809460822063,0.9941169416170669,6,8.333333333333334,52,0.5581649803090731,0.0011004160240930582,2.5601675194062143,0,1,0,0.1512899647089634,0.009111315162920573
530,1.017388907549538,0.9938298857763991,6,8.333333333333334,52,0.49118529460768295,0.001079081407673472,2.5016625751801875,0,0,0,0.1512899647089634,0.009111315162920573
531,1.0148725968672971,0.9935347585576979,6,8.333333333333334,51,0.4335375467165472,0.0010621408741526399,2.4298360768416116,0,1,0,0.1512899647089634,0.009111315162920573
532,1.0165351598930648,0.9932315665546094,6,8.333333333333334,52,0.3804303065351974,0.001048700486481809,2.468543345529881,1,0,0,0.1512899647089634,0.009111315162920573
533,1.013831599916614,0.9929203165380711,7,7.142857142857143,51,0.34088995702693936,0.0010380469094753112,2.4392478454227358,0,1,0,0.1512899647089634,0.009111315162920573
534,1.0142689295105844,0.9926010154560716,7,7.142857142857143,51,0.29998331198197054,0.0010296110717048354,2.3805253905941113,0,0,0,0.1512899647089634,0.009111315162920573
535,1.0115434284344946,0.9922736704333998,7,7.142857142857143,51,0.26398550607222754,0.0010232469440664466,2.3892928561970335,0,0,0,0.1512899647089634,0.009111315162920573
536,1.01003509033947,0.9919382887713918,8,6.25,50,0.2731405178870662,0.0035463340946738802,2.3740604751475125,0,1,0,0.1512899647089634,0.009111315162920573
537,1.0114399945861807,0.9915948779476689,8,6.25,50,0.2403639027617192,0.006077426350402625,2.3368504649684865,0,0,0,0.1512899647089634,0.009111315162920573
538,1.009150563642987,0.9912434456158702,8,6.25,50,0.21152043841496745,0.008556284734081364,2.3503863555325712,0,0,0,0.1512899647089634,0.009111315162920573
539,1.0044281184246282,0.9908839996053792,8,6.25,50,0.1861387215527937,0.010959902530130959,2.3502888022943695,0,0,0,0.1512899647089634,0.009111315162920573
540,0.9976550102728926,0.9905165479210445,8,6.25,50,0.1638028040054873,0.013266002240977657,2.4002358594253126,0,0,0,0.1512899647089634,0.009111315162920573
541,0.9923020521939219,0.9901410987428924,8,6.25,50,0.14414750966127002,0.01545890471793176,2.3879541385632774,0,0,0,0.1512899647089634,0.009111315162920573
542,0.9865302061813108,0.9897576604258361,8,6.25,50,0.12685836728192265,0.017517983634556485,2.34646424494404,0,0,0,0.1512899647089634,0.009111315162920573
543,0.9896277352199965,0.9893662414993769,8,6.25,51,0.11611677991218816,0.019137703262760115,2.3651819863784778,1,0,0,0.1512899647089634,0.009111315162920573
544,0.9834521893406629,0.9889668506673002,8,6.25,52,0.10678243273960998,0.02035672428394381,2.3754533984671395,1,0,0,0.1512899647089634,0.009111315162920573
545,0.9823567946029479,0.9885594968073629,9,5.555555555555555,51,0.6049531317076169,0.016628359754559494,2.6227598331421,0,1,0,0.1512899647089634,0.009111315162920573
546,0.9791675032744759,0.9934775275006636,8,6.25,52,0.47732804314781646,0.014608694338712515,2.585987791476837,1,0,1,0.1512899647089634,0.009111315162920573
547,0.9811540133886747,0.9931717048882435,8,6.25,53,0.4211304067255594,0.013100230772937706,2.565871468226446,1,0,0,0.1512899647089634,0.009111315162920573
548,0.9775663962881623,0.9928578215967158,8,6.25,53,0.3705947903719034,0.011987884867170492,2.5400017923664753,0,0,0,0.1512899647089634,0.009111315162920573
549,0.9766640895251002,0.9925358844571163,8,6.25,54,0.32976549357520163,0.011064536772450666,2.556842984752621,1,0,0,0.1512899647089634,0.009111315162920573
550,0.9765579443053265,0.992205900477778,8,6.25,55,0.29342802880084845,0.010223488209984668,2.571794583736134,1,0,0,0.1512899647089634,0.009111315162920573
551,0.9739678311977523,0.9918678768440927,9,5.555555555555555,53,0.4425186568362502,0.00875296375296204,2.617564518943469,0,2,0,0.1512899647089634,0.009111315162920573
552,0.9727154281212295,0.9915218209182644,9,5.555555555555555,54,0.3883713771797479,0.007615497040910354,2.6183128199391374,1,0,0,0.1512899647089634,0.009111315162920573
553,0.9758998403401256,0.9911677402390544,9,5.555555555555555,54,0.3417668387149695,0.006751947244065435,2.553527598452449,0,0,0,0.1512899647089634,0.009111315162920573
554,0.9702405819543715,0.9908056425215231,9,5.555555555555555,54,0.3007554053830773,0.0061019234565239215,2.5228038646474467,0,0,0,0.1512899647089634,0.009111315162920573
555,0.967300774307928,0.9904355356567635,9,5.555555555555555,55,0.26708143823477654,0.005617855689762193,2.5410118290040664,1,0,0,0.1512899647089634,0.009111315162920573
556,0.9641816893994691,0.9900574277116306,10,5.0,54,0.4161542818459181,0.005262238143898847,2.622264793654951,0,1,0,0.1512899647089634,0.009111315162920573
557,0.9625240102878194,0.9896713269284615,10,5.0,54,0.3662158315540898,0.005005583862170338,2.620158667343004,0,0,0,0.1512899647089634,0.009111315162920573
558,0.9595444106547768,0.9892772417247923,10,5.0,54,0.3222699999157134,0.004824758829239594,2.5906838762573408,0,0,0,0.1512899647089634,0.009111315162920573
559,0.9556656660561968,0.9939572444206624,9,5.555555555555555,55,0.5102520832254078,0.004701690961650623,2.6616426571661793,1,0,1,0.1512899647089634,0.009111315162920573
560,0.9547107779722884,0.9936726461500544,9,5.555555555555555,56,0.4508029703937932,0.004622209137722686,2.6321003376594767,1,0,0,0.1512899647089634,0.009111315162920573
561,0.9553579959841144,0.9933799777935635,9,5.555555555555555,56,0.39670663618188556,0.004575323584780402,2.629237898276532,0,0,0,0.1512899647089634,0.009111315162920573
562,0.9548600983233153,0.9930792457638138,9,5.555555555555555,55,0.3507763284202781,0.004552516348550784,2.5803762344777175,0,1,0,0.1512899647089634,0.009111315162920573
563,0.9603002253234065,0.9927704566511271,9,5.555555555555555,56,0.30891659244752884,0.0045472065718371,2.57778278353768,1,0,0,0.1512899647089634,0.009111315162920573
564,0.9625553833645694,0.9924536172232978,9,5.555555555555555,56,0.27184662271154236,0.004554341238723093,2.5534325946787977,0,0,0,0.1512899647089634,0.009111315162920573
565,0.9614567587938057,0.9921287344253588,9,5.555555555555555,55,0.24148067333317452,0.004571870924459744,2.482131869788809,0,1,0,0.1512899647089634,0.009111315162920573
566,0.9581160378989163,0.9917958153793442,9,5.555555555555555,55,0.21250311617181883,0.004618484992932497,2.4789344690447694,0,0,0,0.1512899647089634,0.009111315162920573
567,0.9619517126349548,0.9914548673840424,9,5.555555555555555,54,0.18929831149268153,0.004684453477497042,2.428153436401868,0,1,0,0.1512899647089634,0.009111315162920573
568,0.9635662560059113,0.991105897914746,9,5.555555555555555,55,0.1695789517885175,0.004762461635618352,2.407178208202805,1,0,0,0.1512899647089634,0.009111315162920573
569,0.961997128225133,0.9907489146229933,9,5.555555555555555,55,0.14923030229800724,0.004847029725378975,2.4251113092260748,0,0,0,0.1512899647089634,0.009111315162920573
570,0.9581988890338021,0.9903839253363057,9,5.555555555555555,55,0.1313229495605538,0.005067407096144996,2.4129736156217856,0,0,0,0.1512899647089634,0.009111315162920573
571,0.952558539830695,0.9900109380579152,9,5.555555555555555,55,0.11556452411408377,0.005745435817130589,2.38647359888254,0,0,0,0.1512899647089634,0.009111315162920573
572,0.9535443310089528,0.9896299609664904,9,5.555555555555555,54,0.10338350504467472,0.006928234528406395,2.3748812663373724,0,1,0,0.1512899647089634,0.009111315162920573
573,0.9468578802567429,0.9892410024158514,9,5.555555555555555,54,0.0909778501785933,0.008495369928398465,2.3662250825900815,0,0,0,0.1512899647089634,0.009111315162920573
574,0.9459762390921922,0.9888440709346845,10,5.0,53,0.21076237821604338,0.008072979606132508,2.43368620629182,0,1,0,0.1512899647089634,0.009111315162920573
575,0.9474035604742845,0.988439175226244,10,5.0,52,0.18797896728274402,0.007749850614028437,2.367208964891292,0,1,0,0.1512899647089634,0.009111315162920573
576,0.9456916558685119,0.9880263241680516,10,5.0,51,0.16854942819380134,0.00750435429600089,2.302445845307515,0,1,0,0.1512899647089634,0.009111315162920573
577,0.9448529031944862,0.9923397273517178,9,5.555555555555555,52,0.248858120724494,0.007143751627215458,2.4053020137281225,1,0,1,0.1512899647089634,0.009111315162920573
578,0.9400088985093598,0.9920236490482793,9,5.555555555555555,52,0.21899988099396456,0.006861524047254559,2.3373902845664483,0,0,0,0.1512899647089634,0.009111315162920573
579,0.9394519741133766,0.9916995276070845,9,5.555555555555555,52,0.19272031603565876,0.007097098674210367,2.3361249565989475,0,0,0,0.1512899647089634,0.009111315162920573
580,0.9369673804564127,0.9913673699075367,9,5.555555555555555,51,0.1733200628748681,0.007887972939561226,2.287861612958085,0,1,0,0.1512899647089634,0.009111315162920573
581,0.9414546433365504,0.9910271830062543,10,5.0,50,1.2014581379598923,0.007471471904955666,2.8677770642008085,0,1,0,0.1512899647089634,0.009111315162920573
582,0.9434840183071768,0.9906789741368347,10,5.0,50,1.0572836683952662,0.007142842980003663,2.7635468371058147,0,0,0,0.1512899647089634,0.009111315162920573
583,0.94421049996484,0.990322750709614,11,4.545454545454546,49,1.2375426975064086,0.006883956774497997,2.8349080955553365,0,1,0,0.1512899647089634,0.009111315162920573
584,0.9419113168532078,0.9899585203114215,12,4.166666666666667,47,1.2383247431852207,0.006680375743039748,2.7947817036997504,0,2,0,0.1512899647089634,0.009111315162920573
585,0.9431475821156713,0.9895862907053247,12,4.166666666666667,46,1.0901137503318188,0.006520607861183747,2.7159083935405555,0,1,0,0.1512899647089634,0.009111315162920573
586,0.9392694535659402,0.9892060698303698,12,4.166666666666667,46,0.9593007368583105,0.006395510516209718,2.6509605496210837,0,0,0,0.1512899647089634,0.009111315162920573
587,0.9447643101835165,0.9888178658013168,12,4.166666666666667,46,0.8441853305905623,0.00629781445267073,2.596046278983911,0,0,0,0.1512899647089634,0.009111315162920573
588,0.9422902401292187,0.9884216869083671,12,4.166666666666667,47,0.7433616567828756,0.006221743658960543,2.574668304541906,1,0,0,0.1512899647089634,0.009111315162920573
589,0.9380186387154827,0.9917737623333611,11,4.545454545454546,47,0.7458720258597864,0.006162025500027809,2.611511698370007,1,1,1,0.1512899647089634,0.009111315162920573
590,0.937054656342858,0.991463268051032,11,4.545454545454546,47,0.6563599762824062,0.006117583698917175,2.491307347910045,0,0,0,0.1512899647089634,0.009111315162920573
591,0.9328320999219928,0.9911447330200442,11,4.545454545454546,47,0.5775970807308066,0.006083415260626619,2.410176770043935,0,0,0,0.1512899647089634,0.009111315162920573
592,0.9406886645571754,0.9908181638145984,11,4.545454545454546,46,0.5094720844732308,0.006064585270752603,2.332397141888027,0,1,0,0.1512899647089634,0.009111315162920573
593,0.9405498006468522,0.9904835671864335,11,4.545454545454546,46,0.4483359957622642,0.0060736637637864785,2.310037015860425,0,0,0,0.1512899647089634,0.009111315162920573
594,0.9376717203378016,0.9901409500646111,12,4.166666666666667,44,1.2451281939089376,0.006102144622039994,2.7478534801476626,0,2,0,0.1512899647089634,0.009111315162920573
595,0.9357099363147572,0.9897903195552903,12,4.166666666666667,43,1.095880019400209,0.006142861474907259,2.63661043449185,0,1,0,0.1512899647089634,0.009111315162920573
596,0.9324185771353427,0.9894316829414962,12,4.166666666666667,44,0.9641127178160923,0.006191849105327347,2.595779447828449,1,0,0,0.1512899647089634,0.009111315162920573
597,0.9288173489409647,0.9890650476828845,13,3.8461538461538463,43,0.9925241047794604,0.006244926460045403,2.5749983257217717,0,1,0,0.1512899647089634,0.009111315162920573
598,0.9270725994213359,0.9914710229751239,13,3.8461538461538463,43,0.8789949215814619,0.006100977466612498,2.5095098500894486,1,1,1,0.1512899647089634,0.009111315162920573
599,0.9269166720044395,0.9911593392743706,13,3.8461538461538463,43,0.7735163728979085,0.005997048706150605,2.411194496594174,0,0,0,0.1512899647089634,0.009111315162920573
600,0.9274064111882148,0.9908396172898324,13,3.8461538461538463,42,0.6810381001636874,0.0059237542919451215,2.3339363647397837,0,1,0,0.1512899647089634,0.009111315162920573
601,0.9223219864432539,0.9927708547008071,12,4.166666666666667,44,0.72899475747169,0.005874620842923217,2.409381982964193,2,0,1,0.1512899647089634,0.009111315162920573
602,0.9242177910817468,0.9924988196043475,12,4.166666666666667,44,0.6415295031807936,0.005840214443161213,2.3859065482693604,0,0,0,0.1512899647089634,0.009111315162920573
603,0.9217180166446585,0.9922187362265328,12,4.166666666666667,44,0.5645471116279952,0.005819594709391554,2.35346990174746,0,0,0,0.1512899647089634,0.009111315162920573
604,0.9255171215041642,0.9919306108420982,13,3.8461538461538463,43,0.43621589980152126,0.005808946863705558,2.25528576595891,0,1,0,0.1512899647089634,0.009111315162920573
605,0.9230493090215279,0.9928173128770361,12,4.166666666666667,44,0.456739987951726,0.005805494923207789,2.2902111623295336,1,0,1,0.1512899647089634,0.009111315162920573
606,0.9237004329765054,0.9925623718904082,12,4.166666666666667,44,0.4019305543770387,0.005807860639586732,2.2552837097950964,0,0,0,0.1512899647089634,0.009111315162920573
607,0.9250052514416018,0.9922993920434198,13,3.8461538461538463,43,0.34528557985624786,0.005814259662014901,2.136265380790404,0,1,0,0.1512899647089634,0.009111315162920573
608,0.9330270738590799,0.9943987568016832,11,4.545454545454546,46,1.0372060144009405,0.005823389403306856,2.6071441332980556,3,0,2,0.1512899647089634,0.009111315162920573
609,0.9332318605117202,0.9942225174844018,11,4.545454545454546,45,0.9131940618349589,0.005834136625897021,2.462031830594094,0,1,0,0.1512899647089634,0.009111315162920573
610,0.9281793387993553,0.9948411533365168,10,5.0,47,0.9941406524355627,0.005843217208779505,2.556570936581176,2,0,1,0.1512899647089634,0.009111315162920573
611,0.9259323826346715,0.9946841139056529,10,5.0,47,0.8748450123350708,0.005853129581287132,2.449471916240922,0,0,0,0.1512899647089634,0.009111315162920573
612,0.9290321374678797,0.9945189571016962,10,5.0,47,0.7698648779562682,0.005863379390601981,2.35184260840367,0,0,0,0.1512899647089634,0.009111315162920573
613,0.9364244603283722,0.9943456861344608,10,5.0,47,0.6774824115726098,0.005873611376763542,2.3264322081659983,0,0,0,0.1512899647089634,0.009111315162920573
614,0.9435087595639072,0.9941643043937894,10,5.0,47,0.5961858970416496,0.005883576558606488,2.2921686091418136,0,0,0,0.1512899647089634,0.009111315162920573
615,0.9392232892220259,0.9947185974659701,9,5.555555555555555,48,0.7180988952558301,0.005892496071404563,2.420702140341116,1,0,1,0.1512899647089634,0.009111315162920573
616,0.9397882599740355,0.9945600092411744,9,5.555555555555555,49,0.6325604450716825,0.005901082639801819,2.3764183694337233,1,0,0,0.1512899647089634,0.009111315162920573
617,0.9405680989813149,0.9943933076326948,9,5.555555555555555,49,0.556654596671336,0.005909223442157421,2.313154334795837,0,0,0,0.1512899647089634,0.009111315162920573
618,0.9414325364558589,0.9942184958405379,9,5.555555555555555,48,0.4903405374805667,0.005916849775239101,2.2525755050831164,0,1,0,0.1512899647089634,0.009111315162920573
619,0.9428858574425735,0.9940355772447312,9,5.555555555555555,48,0.4315011290065345,0.005923925633652484,2.247679064350003,0,0,0,0.1512899647089634,0.009111315162920573
620,0.938033819063113,0.9938445554052138,10,5.0,47,0.3452241002120619,0.005943607015722825,2.175218250336799,0,1,0,0.1512899647089634,0.009111315162920573
621,0.9392530169753813,0.9943388387711612,9,5.555555555555555,48,0.35772824716436114,0.006005408735563661,2.205699790955788,1,0,1,0.1512899647089634,0.009111315162920573
622,0.9389178424542952,0.9962250602764746,8,6.25,49,0.5163978127115297,0.0058977062281698215,2.3396358196197964,1,0,1,0.1512899647089634,0.009111315162920573
623,0.9404107933734616,0.9960958741601886,8,6.25,49,0.4544713808708583,0.005840100526133223,2.332530677517174,0,0,0,0.1512899647089634,0.009111315162920573
624,0.9422235132631667,0.9959585434048804,9,5.555555555555555,48,0.39095687037464477,0.005827064765863164,2.2414600089707815,0,1,0,0.1512899647089634,0.009111315162920573
625,0.9407158757032353,0.9958130705213478,9,5.555555555555555,48,0.3440453259365379,0.005845382607116015,2.2115916106214186,0,0,0,0.1512899647089634,0.009111315162920573
626,0.9397984136924056,0.9956594582012107,9,5.555555555555555,48,0.3027673771946073,0.005884503972278871,2.185533737611386,0,0,0,0.1512899647089634,0.009111315162920573
627,0.9459322226754656,0.9954977093168307,9,5.555555555555555,47,0.2683715347343451,0.005938427195834314,2.1444279043115735,0,1,0,0.1512899647089634,0.009111315162920573
628,0.9475101399230924,0.9953278269212198,9,5.555555555555555,47,0.23616896044183844,0.006001467178518615,2.091755113868328,0,0,0,0.1512899647089634,0.009111315162920573
629,0.9443546918789707,0.9951498142479459,9,5.555555555555555,48,0.20956687127859852,0.00606940219261715,2.0832804259695776,1,0,0,0.1512899647089634,0.009111315162920573
630,0.9462452041746701,0.99496367471103,9,5.555555555555555,48,0.1844209632665616,0.006139142017119043,2.050807805361751,0,0,0,0.1512899647089634,0.009111315162920573
631,0.9448116898114052,0.9947694119048374,9,5.555555555555555,47,0.16533835429297702,0.006208249361566093,2.0188194331271467,0,1,0,0.1512899647089634,0.009111315162920573
632,0.9457573775037811,0.9945670296039629,9,5.555555555555555,47,0.14549650331837116,0.0062761569720618535,2.0215102174045434,0,0,0,0.1512899647089634,0.009111315162920573
